Account Number,Legal Name,Owner First Name,Owner Middle Initial,Owner Last Name,Suffix,Legal Entity Owner,Title,Has Website,Social Media Presence,Marketplace Usage,Payment Digital Adoption,Active Social Media Channels,Social Media Posting Frequency,Year Started Digital Adoption,POS (Point of Sales) Usage,Online Ads Usage,E-Wallet Acceptance,Business Size,Monthly Revenue,Number of Employees,Location Type,Formalization Status,Willingness to Develop
ACC04105,Usaha Jaya,Ella,,Rodriguez,Sr.,Perorangan Makmur,Owner,Ya,Ya,Tidak,Tidak,Instagram,Jarang,2022-Sekarang,Tidak,Tidak,Ya,Small,15-30 Juta,>10 Orang,Rumah,Informal,Bersedia
ACC04106,Toko Berkah,Jane,,Martinez,Sr.,Perorangan Abadi,Director,Tidak,Ya,Ya,Ya,Facebook,Beberapa Kali Sebulan,2022-Sekarang,Tidak,Tidak,Ya,Micro,>30 Juta,3-5 Orang,Rumah,Informal,Tidak Bersedia
ACC04107,UMKM Maju,Charlie,D,Davis,Sr.,CV Abadi,Director,Tidak,Ya,Ya,Tidak,Facebook,Jarang,Belum Mengadopsi,Ya,Tidak,Tidak,Medium,<5 Juta,1-2 Orang,Pasar,Informal,Bersedia
ACC04108,Usaha Mandiri,Lucy,D,Williams,Jr.,CV Makmur,Director,Tidak,Tidak,Ya,Ya,Facebook,Beberapa Kali Sebulan,<2015,Tidak,Ya,Tidak,Micro,5-15 Juta,6-10 Orang,Toko,Dalam Proses,Bersedia
ACC04109,Warung Berkah,John,D,Davis,Jr.,CV Abadi,Director,Tidak,Ya,Ya,Tidak,Instagram,Beberapa Kali Sebulan,<2015,Tidak,Ya,Tidak,Small,<5 Juta,1-2 Orang,Pasar,Informal,Bersedia
ACC04110,Toko Berkah,Charlie,B,Jones,Sr.,Perorangan Bersama,CEO,Ya,Ya,Ya,Tidak,TikTok,Beberapa Kali Seminggu,<2015,Tidak,Ya,Ya,Small,5-15 Juta,3-5 Orang,Pasar,Informal,Tidak Bersedia
ACC04111,Kios Mandiri,Lucy,,Smith,Jr.,CV Abadi,President,Tidak,Ya,Ya,Ya,WhatsApp,Setiap Hari,2015-2018,Tidak,Tidak,Ya,Micro,15-30 Juta,6-10 Orang,Toko,Informal,Tidak Bersedia
ACC04112,UMKM Jaya,Jane,,Garcia,III,CV Abadi,Owner,Tidak,Ya,Ya,Ya,Facebook,Tidak Pernah,2022-Sekarang,Ya,Tidak,Ya,Small,5-15 Juta,>10 Orang,Pasar,Informal,Bersedia
ACC04113,Kios Sejahtera,Ella,,Johnson,III,Perorangan Makmur,CEO,Tidak,Ya,Ya,Tidak,Instagram,Tidak Pernah,2019-2021,Tidak,Ya,Ya,Small,>30 Juta,6-10 Orang,Toko,Dalam Proses,Bersedia
ACC04114,Usaha Sejahtera,Alice,B,Jones,III,Perorangan Bersama,CEO,Tidak,Ya,Ya,Ya,WhatsApp,Setiap Hari,Belum Mengadopsi,Ya,Ya,Ya,Medium,<5 Juta,3-5 Orang,Pasar,Informal,Bersedia
ACC04115,Usaha Berkah,Eve,C,Brown,Sr.,Perorangan Makmur,CEO,Tidak,Ya,Ya,Ya,WhatsApp,Jarang,2022-Sekarang,Tidak,Ya,Ya,Medium,15-30 Juta,3-5 Orang,Online-Only,Formal,Tidak Bersedia
ACC04116,Kios Maju,Charlie,D,Johnson,III,CV Makmur,Manager,Tidak,Tidak,Ya,Ya,TikTok,Tidak Pernah,<2015,Tidak,Tidak,Tidak,Small,5-15 Juta,1-2 Orang,Online-Only,Formal,Tidak Bersedia
ACC04117,Usaha Maju,Charlie,C,Miller,Sr.,UD Bersama,Director,Tidak,Tidak,Ya,Ya,Tidak Ada,Beberapa Kali Seminggu,Belum Mengadopsi,Ya,Tidak,Ya,Micro,15-30 Juta,6-10 Orang,Rumah,Informal,Bersedia
ACC04118,Toko Mandiri,Lucy,A,Jones,Sr.,Perorangan Abadi,Director,Tidak,Tidak,Ya,Ya,WhatsApp,Beberapa Kali Seminggu,2019-2021,Ya,Tidak,Tidak,Micro,<5 Juta,1-2 Orang,Rumah,Informal,Bersedia
ACC04119,Toko Sejahtera,John,A,Johnson,III,PT Utama,Owner,Tidak,Ya,Tidak,Tidak,Facebook,Beberapa Kali Seminggu,2022-Sekarang,Tidak,Ya,Ya,Medium,5-15 Juta,3-5 Orang,Pasar,Formal,Bersedia
ACC04120,Usaha Mandiri,Tom,D,Johnson,Sr.,PT Utama,CEO,Ya,Ya,Tidak,Ya,WhatsApp,Tidak Pernah,2019-2021,Ya,Tidak,Tidak,Micro,5-15 Juta,1-2 Orang,Pasar,Informal,Bersedia
ACC04121,Toko Sejahtera,Eve,,Martinez,Sr.,PT Utama,President,Ya,Tidak,Ya,Ya,Tidak Ada,Beberapa Kali Seminggu,2022-Sekarang,Tidak,Tidak,Tidak,Medium,<5 Juta,6-10 Orang,Pasar,Dalam Proses,Tidak Bersedia
ACC04122,Warung Jaya,Jane,A,Martinez,Jr.,CV Makmur,Owner,Tidak,Ya,Ya,Ya,Tidak Ada,Beberapa Kali Seminggu,2022-Sekarang,Tidak,Tidak,Tidak,Medium,>30 Juta,>10 Orang,Online-Only,Dalam Proses,Bersedia
ACC04123,Usaha Maju,Eve,C,Johnson,Jr.,CV Makmur,Manager,Tidak,Ya,Tidak,Tidak,TikTok,Jarang,<2015,Ya,Tidak,Ya,Medium,>30 Juta,>10 Orang,Pasar,Formal,Tidak Bersedia
ACC04124,UMKM Mandiri,Alice,,Brown,III,PT Abadi,CEO,Ya,Ya,Tidak,Tidak,Instagram,Setiap Hari,Belum Mengadopsi,Tidak,Ya,Tidak,Micro,5-15 Juta,1-2 Orang,Toko,Informal,Bersedia
ACC04125,UMKM Mandiri,Alice,B,Miller,III,Perorangan Abadi,President,Tidak,Ya,Ya,Tidak,TikTok,Tidak Pernah,<2015,Tidak,Tidak,Ya,Medium,5-15 Juta,>10 Orang,Pasar,Informal,Tidak Bersedia
ACC04126,Usaha Sejahtera,David,B,Garcia,Sr.,UD Utama,Manager,Tidak,Ya,Ya,Tidak,Tidak Ada,Setiap Hari,2022-Sekarang,Tidak,Tidak,Tidak,Micro,5-15 Juta,3-5 Orang,Pasar,Informal,Bersedia
ACC04127,Toko Berkah,Tom,D,Miller,,Perorangan Makmur,Manager,Ya,Ya,Tidak,Ya,Instagram,Beberapa Kali Seminggu,<2015,Tidak,Tidak,Ya,Micro,<5 Juta,3-5 Orang,Pasar,Formal,Bersedia
ACC04128,Warung Sejahtera,Bob,C,Jones,,CV Abadi,Manager,Ya,Tidak,Ya,Ya,TikTok,Jarang,2022-Sekarang,Tidak,Tidak,Ya,Micro,5-15 Juta,>10 Orang,Rumah,Informal,Bersedia
ACC04129,UMKM Jaya,Ella,,Smith,Jr.,CV Abadi,President,Ya,Tidak,Ya,Tidak,Facebook,Setiap Hari,<2015,Tidak,Tidak,Tidak,Micro,<5 Juta,3-5 Orang,Pasar,Formal,Bersedia
ACC04130,UMKM Jaya,Eve,A,Williams,Jr.,PT Utama,President,Tidak,Ya,Tidak,Ya,WhatsApp,Beberapa Kali Sebulan,2022-Sekarang,Tidak,Tidak,Ya,Micro,>30 Juta,1-2 Orang,Pasar,Dalam Proses,Tidak Bersedia
ACC04131,Kios Berkah,Lucy,C,Garcia,Sr.,CV Utama,President,Tidak,Ya,Ya,Tidak,Facebook,Tidak Pernah,2015-2018,Ya,Ya,Tidak,Small,5-15 Juta,>10 Orang,Rumah,Informal,Tidak Bersedia
ACC04132,Usaha Jaya,Eve,B,Jones,Jr.,Perorangan Makmur,CEO,Ya,Tidak,Ya,Tidak,Facebook,Beberapa Kali Seminggu,2015-2018,Tidak,Tidak,Ya,Micro,<5 Juta,1-2 Orang,Rumah,Dalam Proses,Bersedia
ACC04133,Kios Jaya,David,A,Williams,III,PT Bersama,Director,Tidak,Ya,Ya,Tidak,WhatsApp,Beberapa Kali Seminggu,2019-2021,Ya,Tidak,Tidak,Medium,5-15 Juta,1-2 Orang,Pasar,Dalam Proses,Bersedia
ACC04134,Warung Mandiri,David,A,Miller,III,CV Utama,Manager,Tidak,Ya,Tidak,Ya,WhatsApp,Beberapa Kali Sebulan,2022-Sekarang,Tidak,Tidak,Ya,Medium,5-15 Juta,>10 Orang,Rumah,Dalam Proses,Tidak Bersedia
ACC04135,Warung Sejahtera,Charlie,C,Smith,Sr.,CV Sentosa,Owner,Tidak,Ya,Ya,Ya,Tidak Ada,Beberapa Kali Seminggu,<2015,Tidak,Tidak,Ya,Micro,5-15 Juta,>10 Orang,Online-Only,Informal,Bersedia
ACC04136,Kios Maju,Alice,A,Smith,Sr.,Perorangan Sentosa,Director,Tidak,Tidak,Tidak,Ya,WhatsApp,Setiap Hari,2022-Sekarang,Tidak,Tidak,Ya,Micro,15-30 Juta,3-5 Orang,Pasar,Formal,Tidak Bersedia
ACC04137,Toko Mandiri,John,B,Miller,Jr.,UD Bersama,Owner,Ya,Tidak,Ya,Ya,Facebook,Beberapa Kali Seminggu,<2015,Ya,Tidak,Ya,Medium,<5 Juta,3-5 Orang,Online-Only,Formal,Tidak Bersedia
ACC04138,Warung Sejahtera,Alice,B,Williams,Jr.,UD Makmur,Director,Tidak,Ya,Tidak,Tidak,WhatsApp,Setiap Hari,2019-2021,Tidak,Tidak,Ya,Micro,15-30 Juta,>10 Orang,Pasar,Dalam Proses,Bersedia
ACC04139,Usaha Maju,John,D,Rodriguez,Jr.,UD Makmur,CEO,Tidak,Ya,Ya,Ya,Tidak Ada,Setiap Hari,2022-Sekarang,Tidak,Tidak,Ya,Medium,5-15 Juta,6-10 Orang,Rumah,Informal,Bersedia
ACC04140,Usaha Maju,Tom,D,Martinez,,UD Makmur,President,Tidak,Ya,Tidak,Tidak,Instagram,Tidak Pernah,2019-2021,Tidak,Tidak,Ya,Medium,<5 Juta,3-5 Orang,Rumah,Dalam Proses,Bersedia
ACC04141,Kios Jaya,David,B,Williams,III,UD Makmur,Manager,Ya,Ya,Ya,Tidak,TikTok,Tidak Pernah,<2015,Tidak,Tidak,Ya,Micro,15-30 Juta,1-2 Orang,Online-Only,Informal,Bersedia
ACC04142,Kios Sejahtera,Charlie,C,Williams,III,CV Utama,Director,Ya,Ya,Ya,Ya,Facebook,Tidak Pernah,Belum Mengadopsi,Ya,Tidak,Tidak,Small,>30 Juta,6-10 Orang,Toko,Informal,Bersedia
ACC04143,Toko Jaya,Jane,D,Brown,,Perorangan Abadi,Manager,Tidak,Ya,Tidak,Tidak,WhatsApp,Tidak Pernah,<2015,Tidak,Tidak,Tidak,Medium,5-15 Juta,1-2 Orang,Online-Only,Informal,Bersedia
ACC04144,Warung Mandiri,John,A,Rodriguez,Sr.,Perorangan Abadi,Director,Ya,Ya,Tidak,Tidak,Instagram,Beberapa Kali Sebulan,2019-2021,Ya,Ya,Tidak,Micro,5-15 Juta,3-5 Orang,Pasar,Formal,Bersedia
ACC04145,UMKM Sejahtera,Bob,C,Jones,Jr.,Perorangan Utama,CEO,Tidak,Ya,Ya,Tidak,TikTok,Beberapa Kali Sebulan,2022-Sekarang,Ya,Tidak,Ya,Medium,5-15 Juta,6-10 Orang,Rumah,Informal,Bersedia
ACC04146,UMKM Sejahtera,Eve,,Brown,Jr.,CV Abadi,President,Ya,Ya,Tidak,Tidak,TikTok,Jarang,2022-Sekarang,Tidak,Tidak,Ya,Small,15-30 Juta,1-2 Orang,Online-Only,Formal,Tidak Bersedia
ACC04147,Warung Maju,Lucy,B,Garcia,,CV Abadi,President,Tidak,Tidak,Tidak,Ya,TikTok,Setiap Hari,2019-2021,Tidak,Tidak,Tidak,Medium,>30 Juta,3-5 Orang,Pasar,Informal,Bersedia
ACC04148,Warung Mandiri,Bob,C,Davis,Sr.,UD Utama,Manager,Ya,Ya,Ya,Ya,Facebook,Jarang,2022-Sekarang,Tidak,Tidak,Ya,Medium,<5 Juta,>10 Orang,Online-Only,Informal,Bersedia
ACC04149,Warung Sejahtera,Tom,D,Martinez,III,CV Abadi,Director,Tidak,Ya,Tidak,Ya,TikTok,Beberapa Kali Sebulan,2015-2018,Tidak,Tidak,Tidak,Micro,>30 Juta,>10 Orang,Rumah,Formal,Tidak Bersedia
ACC04150,Usaha Sejahtera,Charlie,C,Martinez,,Perorangan Makmur,Manager,Ya,Tidak,Ya,Tidak,Facebook,Jarang,Belum Mengadopsi,Tidak,Tidak,Ya,Small,5-15 Juta,>10 Orang,Pasar,Informal,Bersedia
ACC04151,UMKM Maju,Eve,B,Brown,Sr.,UD Sentosa,President,Ya,Ya,Ya,Tidak,Facebook,Setiap Hari,2019-2021,Tidak,Tidak,Tidak,Micro,>30 Juta,>10 Orang,Online-Only,Formal,Tidak Bersedia
ACC04152,Toko Jaya,Tom,,Rodriguez,Jr.,CV Sentosa,Director,Tidak,Ya,Ya,Tidak,Tidak Ada,Tidak Pernah,Belum Mengadopsi,Ya,Tidak,Tidak,Micro,<5 Juta,1-2 Orang,Rumah,Informal,Bersedia
ACC04153,Kios Mandiri,Jane,D,Martinez,,UD Bersama,CEO,Ya,Ya,Tidak,Ya,TikTok,Beberapa Kali Seminggu,2019-2021,Tidak,Tidak,Ya,Medium,>30 Juta,>10 Orang,Toko,Informal,Bersedia
ACC04154,Warung Maju,Tom,,Garcia,Jr.,CV Utama,CEO,Ya,Ya,Ya,Ya,WhatsApp,Beberapa Kali Sebulan,Belum Mengadopsi,Tidak,Tidak,Tidak,Micro,5-15 Juta,1-2 Orang,Toko,Dalam Proses,Tidak Bersedia
ACC04155,Warung Sejahtera,Tom,B,Martinez,Sr.,CV Bersama,President,Ya,Ya,Tidak,Tidak,Instagram,Setiap Hari,<2015,Tidak,Tidak,Tidak,Small,<5 Juta,1-2 Orang,Online-Only,Dalam Proses,Tidak Bersedia
ACC04156,Kios Maju,Alice,C,Jones,III,PT Sentosa,Owner,Ya,Ya,Tidak,Ya,Facebook,Beberapa Kali Seminggu,2019-2021,Tidak,Ya,Tidak,Medium,>30 Juta,6-10 Orang,Online-Only,Dalam Proses,Bersedia
ACC04157,Kios Sejahtera,Charlie,,Garcia,III,UD Abadi,Owner,Tidak,Ya,Ya,Tidak,Facebook,Beberapa Kali Sebulan,2022-Sekarang,Tidak,Tidak,Ya,Micro,5-15 Juta,1-2 Orang,Pasar,Formal,Bersedia
ACC04158,Kios Maju,Jane,,Rodriguez,III,PT Abadi,Director,Tidak,Tidak,Ya,Ya,Tidak Ada,Setiap Hari,Belum Mengadopsi,Tidak,Tidak,Tidak,Small,15-30 Juta,6-10 Orang,Pasar,Dalam Proses,Tidak Bersedia
ACC04159,Usaha Berkah,Ella,C,Martinez,Jr.,Perorangan Makmur,CEO,Tidak,Ya,Ya,Tidak,Facebook,Beberapa Kali Sebulan,<2015,Tidak,Tidak,Ya,Medium,5-15 Juta,1-2 Orang,Pasar,Formal,Bersedia
ACC04160,Kios Sejahtera,Charlie,D,Williams,,UD Sentosa,Manager,Ya,Ya,Ya,Tidak,Facebook,Setiap Hari,<2015,Tidak,Ya,Ya,Small,15-30 Juta,1-2 Orang,Rumah,Formal,Bersedia
ACC04161,Warung Berkah,Tom,B,Williams,Jr.,Perorangan Sentosa,President,Ya,Tidak,Tidak,Tidak,WhatsApp,Beberapa Kali Sebulan,<2015,Tidak,Ya,Ya,Micro,5-15 Juta,6-10 Orang,Rumah,Formal,Tidak Bersedia
ACC04162,Warung Berkah,Lucy,B,Garcia,Sr.,UD Sentosa,President,Tidak,Tidak,Tidak,Tidak,Facebook,Beberapa Kali Sebulan,2022-Sekarang,Tidak,Tidak,Ya,Medium,>30 Juta,3-5 Orang,Pasar,Formal,Tidak Bersedia
ACC04163,Usaha Mandiri,Bob,B,Johnson,,PT Makmur,Manager,Ya,Ya,Tidak,Ya,Instagram,Tidak Pernah,<2015,Ya,Tidak,Tidak,Small,<5 Juta,>10 Orang,Rumah,Informal,Tidak Bersedia
ACC04164,Toko Jaya,Jane,,Davis,Sr.,Perorangan Bersama,Director,Tidak,Tidak,Ya,Tidak,Instagram,Setiap Hari,Belum Mengadopsi,Tidak,Tidak,Ya,Micro,5-15 Juta,>10 Orang,Online-Only,Dalam Proses,Bersedia
ACC04165,Toko Maju,Tom,,Jones,Jr.,Perorangan Bersama,Manager,Ya,Tidak,Tidak,Ya,WhatsApp,Jarang,2022-Sekarang,Tidak,Tidak,Ya,Medium,>30 Juta,6-10 Orang,Pasar,Informal,Bersedia
ACC04166,Toko Sejahtera,Lucy,A,Davis,III,UD Utama,President,Tidak,Ya,Tidak,Ya,Tidak Ada,Beberapa Kali Seminggu,2019-2021,Ya,Tidak,Ya,Small,5-15 Juta,1-2 Orang,Toko,Informal,Tidak Bersedia
ACC04167,UMKM Maju,Ella,C,Garcia,Jr.,PT Utama,Director,Tidak,Ya,Tidak,Tidak,WhatsApp,Beberapa Kali Sebulan,2022-Sekarang,Ya,Ya,Ya,Micro,>30 Juta,3-5 Orang,Toko,Informal,Bersedia
ACC04168,Warung Jaya,Lucy,B,Williams,III,CV Abadi,President,Tidak,Ya,Ya,Tidak,Instagram,Tidak Pernah,2019-2021,Ya,Tidak,Ya,Micro,<5 Juta,1-2 Orang,Online-Only,Formal,Bersedia
ACC04169,Kios Maju,Lucy,D,Martinez,Jr.,CV Abadi,CEO,Tidak,Ya,Ya,Tidak,WhatsApp,Jarang,2019-2021,Tidak,Ya,Ya,Small,5-15 Juta,6-10 Orang,Pasar,Formal,Tidak Bersedia
ACC04170,UMKM Jaya,John,D,Jones,Jr.,UD Sentosa,CEO,Tidak,Ya,Tidak,Tidak,WhatsApp,Beberapa Kali Sebulan,2019-2021,Ya,Tidak,Ya,Small,<5 Juta,3-5 Orang,Pasar,Formal,Bersedia
ACC04171,UMKM Sejahtera,David,B,Martinez,,CV Makmur,President,Ya,Ya,Tidak,Ya,TikTok,Setiap Hari,2019-2021,Ya,Tidak,Ya,Micro,15-30 Juta,6-10 Orang,Online-Only,Formal,Bersedia
ACC04172,Toko Jaya,John,A,Davis,III,UD Bersama,Owner,Tidak,Tidak,Tidak,Ya,TikTok,Beberapa Kali Seminggu,2022-Sekarang,Ya,Ya,Ya,Medium,5-15 Juta,>10 Orang,Pasar,Informal,Tidak Bersedia
ACC04173,UMKM Sejahtera,John,B,Davis,Sr.,PT Abadi,Owner,Tidak,Ya,Ya,Ya,WhatsApp,Jarang,2015-2018,Tidak,Ya,Tidak,Small,<5 Juta,6-10 Orang,Toko,Formal,Tidak Bersedia
ACC04174,Warung Mandiri,Alice,B,Garcia,Sr.,UD Utama,Director,Tidak,Tidak,Ya,Ya,Facebook,Beberapa Kali Seminggu,2015-2018,Tidak,Tidak,Tidak,Medium,<5 Juta,1-2 Orang,Rumah,Formal,Tidak Bersedia
ACC04175,Usaha Jaya,Ella,A,Miller,Jr.,UD Bersama,CEO,Tidak,Ya,Tidak,Ya,WhatsApp,Beberapa Kali Sebulan,<2015,Tidak,Tidak,Tidak,Medium,15-30 Juta,1-2 Orang,Rumah,Informal,Bersedia
ACC04176,Toko Berkah,John,C,Garcia,Jr.,PT Abadi,Manager,Tidak,Ya,Ya,Tidak,Tidak Ada,Tidak Pernah,Belum Mengadopsi,Tidak,Tidak,Tidak,Medium,15-30 Juta,>10 Orang,Toko,Informal,Bersedia
ACC04177,Kios Jaya,Eve,D,Garcia,III,UD Bersama,Owner,Tidak,Tidak,Ya,Tidak,WhatsApp,Jarang,Belum Mengadopsi,Tidak,Tidak,Tidak,Medium,5-15 Juta,6-10 Orang,Rumah,Informal,Bersedia
ACC04178,Toko Mandiri,Ella,A,Johnson,Jr.,PT Abadi,President,Tidak,Ya,Ya,Tidak,Instagram,Beberapa Kali Sebulan,Belum Mengadopsi,Tidak,Tidak,Ya,Micro,<5 Juta,1-2 Orang,Pasar,Formal,Bersedia
ACC04179,UMKM Berkah,Lucy,C,Williams,Sr.,Perorangan Abadi,Owner,Ya,Tidak,Ya,Ya,Tidak Ada,Beberapa Kali Sebulan,<2015,Ya,Tidak,Tidak,Medium,5-15 Juta,6-10 Orang,Rumah,Informal,Bersedia
ACC04180,Toko Maju,Tom,C,Rodriguez,III,CV Bersama,Director,Tidak,Tidak,Ya,Tidak,Instagram,Beberapa Kali Seminggu,Belum Mengadopsi,Tidak,Ya,Ya,Micro,>30 Juta,6-10 Orang,Online-Only,Informal,Tidak Bersedia
ACC04181,UMKM Maju,Charlie,C,Rodriguez,III,CV Abadi,President,Ya,Ya,Ya,Tidak,Tidak Ada,Tidak Pernah,2022-Sekarang,Tidak,Tidak,Ya,Micro,5-15 Juta,3-5 Orang,Rumah,Dalam Proses,Bersedia
ACC04182,Usaha Jaya,Bob,,Martinez,III,PT Bersama,Owner,Tidak,Ya,Ya,Tidak,Tidak Ada,Jarang,2015-2018,Tidak,Tidak,Tidak,Small,>30 Juta,3-5 Orang,Pasar,Formal,Bersedia
ACC04183,UMKM Jaya,Lucy,B,Garcia,Jr.,Perorangan Abadi,President,Ya,Ya,Ya,Ya,Instagram,Beberapa Kali Seminggu,2019-2021,Ya,Tidak,Tidak,Small,15-30 Juta,6-10 Orang,Toko,Formal,Tidak Bersedia
ACC04184,UMKM Maju,Eve,B,Miller,,CV Abadi,Manager,Tidak,Tidak,Tidak,Ya,WhatsApp,Beberapa Kali Seminggu,Belum Mengadopsi,Ya,Tidak,Tidak,Small,<5 Juta,3-5 Orang,Online-Only,Informal,Tidak Bersedia
ACC04185,Usaha Jaya,Tom,D,Brown,III,Perorangan Bersama,Owner,Tidak,Tidak,Tidak,Tidak,Tidak Ada,Beberapa Kali Sebulan,<2015,Tidak,Tidak,Ya,Medium,>30 Juta,6-10 Orang,Pasar,Formal,Bersedia
ACC04186,Toko Jaya,Alice,C,Rodriguez,Sr.,Perorangan Utama,Director,Tidak,Ya,Ya,Tidak,Facebook,Beberapa Kali Sebulan,<2015,Tidak,Tidak,Ya,Medium,>30 Juta,3-5 Orang,Toko,Formal,Bersedia
ACC04187,Toko Sejahtera,Charlie,C,Brown,Sr.,Perorangan Utama,Owner,Ya,Ya,Ya,Tidak,Instagram,Beberapa Kali Sebulan,2022-Sekarang,Tidak,Tidak,Tidak,Small,>30 Juta,3-5 Orang,Toko,Informal,Bersedia
ACC04188,Toko Berkah,Alice,,Miller,Jr.,Perorangan Sentosa,President,Tidak,Ya,Tidak,Tidak,Instagram,Setiap Hari,2019-2021,Tidak,Tidak,Tidak,Medium,>30 Juta,6-10 Orang,Pasar,Informal,Bersedia
ACC04189,Warung Sejahtera,Ella,,Davis,III,CV Bersama,Owner,Tidak,Ya,Ya,Ya,WhatsApp,Jarang,2019-2021,Tidak,Ya,Tidak,Micro,15-30 Juta,3-5 Orang,Pasar,Dalam Proses,Bersedia
ACC04190,Toko Sejahtera,Tom,D,Miller,III,Perorangan Bersama,CEO,Tidak,Tidak,Ya,Ya,WhatsApp,Jarang,<2015,Tidak,Tidak,Ya,Medium,>30 Juta,1-2 Orang,Toko,Dalam Proses,Tidak Bersedia
ACC04191,Toko Jaya,Bob,D,Miller,Sr.,Perorangan Makmur,President,Tidak,Ya,Tidak,Ya,Tidak Ada,Tidak Pernah,Belum Mengadopsi,Tidak,Tidak,Ya,Medium,>30 Juta,6-10 Orang,Toko,Formal,Bersedia
ACC04192,Toko Maju,Eve,,Garcia,Sr.,Perorangan Abadi,President,Ya,Ya,Ya,Tidak,Instagram,Setiap Hari,2022-Sekarang,Tidak,Tidak,Tidak,Small,<5 Juta,1-2 Orang,Rumah,Informal,Bersedia
ACC04193,Usaha Mandiri,Jane,C,Davis,III,Perorangan Makmur,Owner,Tidak,Tidak,Tidak,Ya,WhatsApp,Tidak Pernah,2022-Sekarang,Ya,Tidak,Ya,Small,5-15 Juta,3-5 Orang,Pasar,Formal,Tidak Bersedia
ACC04194,Warung Sejahtera,John,,Smith,,Perorangan Utama,CEO,Tidak,Ya,Ya,Tidak,Instagram,Tidak Pernah,2019-2021,Ya,Tidak,Tidak,Micro,<5 Juta,6-10 Orang,Pasar,Informal,Tidak Bersedia
ACC04195,UMKM Mandiri,Ella,D,Brown,Sr.,PT Utama,Manager,Ya,Ya,Ya,Ya,Facebook,Setiap Hari,2022-Sekarang,Tidak,Tidak,Ya,Micro,15-30 Juta,>10 Orang,Pasar,Formal,Tidak Bersedia
ACC04196,UMKM Jaya,John,A,Johnson,III,CV Utama,CEO,Tidak,Ya,Ya,Ya,Instagram,Setiap Hari,2015-2018,Ya,Ya,Ya,Small,15-30 Juta,1-2 Orang,Pasar,Informal,Bersedia
ACC04197,Toko Berkah,Ella,C,Smith,Jr.,UD Utama,Manager,Tidak,Tidak,Tidak,Tidak,Tidak Ada,Setiap Hari,2019-2021,Tidak,Tidak,Tidak,Small,<5 Juta,1-2 Orang,Online-Only,Formal,Bersedia
ACC04198,Toko Berkah,David,C,Johnson,,PT Bersama,CEO,Ya,Ya,Ya,Ya,Facebook,Tidak Pernah,<2015,Ya,Tidak,Ya,Small,<5 Juta,3-5 Orang,Online-Only,Informal,Tidak Bersedia
ACC04199,Toko Maju,Alice,A,Williams,Jr.,PT Abadi,Director,Tidak,Ya,Tidak,Ya,Facebook,Jarang,2022-Sekarang,Tidak,Ya,Tidak,Medium,>30 Juta,6-10 Orang,Pasar,Informal,Bersedia
ACC04200,Kios Mandiri,Tom,B,Williams,III,UD Utama,Owner,Ya,Ya,Tidak,Tidak,TikTok,Tidak Pernah,2019-2021,Tidak,Ya,Tidak,Medium,<5 Juta,>10 Orang,Toko,Formal,Tidak Bersedia
ACC04201,UMKM Sejahtera,Lucy,C,Johnson,Sr.,CV Utama,President,Tidak,Tidak,Ya,Tidak,WhatsApp,Beberapa Kali Seminggu,Belum Mengadopsi,Tidak,Tidak,Ya,Medium,<5 Juta,>10 Orang,Pasar,Dalam Proses,Bersedia
ACC04202,Kios Maju,John,C,Brown,,CV Makmur,Director,Tidak,Ya,Tidak,Ya,Facebook,Beberapa Kali Sebulan,Belum Mengadopsi,Tidak,Ya,Ya,Micro,5-15 Juta,6-10 Orang,Rumah,Formal,Bersedia
ACC04203,Warung Maju,David,B,Brown,Sr.,PT Utama,Manager,Ya,Ya,Tidak,Ya,TikTok,Jarang,2015-2018,Tidak,Tidak,Ya,Micro,5-15 Juta,6-10 Orang,Pasar,Dalam Proses,Bersedia
ACC04204,Warung Sejahtera,Jane,D,Rodriguez,Sr.,CV Abadi,Manager,Tidak,Ya,Ya,Ya,Tidak Ada,Beberapa Kali Seminggu,<2015,Tidak,Ya,Tidak,Small,5-15 Juta,6-10 Orang,Pasar,Formal,Bersedia
ACC04205,Kios Mandiri,Tom,C,Davis,Jr.,Perorangan Makmur,CEO,Tidak,Ya,Ya,Tidak,WhatsApp,Jarang,Belum Mengadopsi,Tidak,Tidak,Ya,Medium,5-15 Juta,3-5 Orang,Online-Only,Formal,Tidak Bersedia
ACC04206,Kios Sejahtera,Eve,C,Garcia,Jr.,CV Abadi,Director,Tidak,Ya,Ya,Ya,Instagram,Beberapa Kali Seminggu,2019-2021,Tidak,Ya,Ya,Micro,15-30 Juta,3-5 Orang,Toko,Informal,Tidak Bersedia
ACC04207,Warung Jaya,Tom,D,Brown,III,Perorangan Utama,Manager,Tidak,Ya,Ya,Tidak,Instagram,Beberapa Kali Sebulan,2022-Sekarang,Tidak,Tidak,Tidak,Micro,<5 Juta,3-5 Orang,Rumah,Informal,Bersedia
ACC04208,Toko Berkah,Charlie,B,Jones,III,UD Utama,Manager,Ya,Tidak,Tidak,Tidak,Instagram,Beberapa Kali Sebulan,Belum Mengadopsi,Tidak,Tidak,Tidak,Small,>30 Juta,3-5 Orang,Toko,Informal,Bersedia
ACC04209,Usaha Jaya,John,B,Williams,III,Perorangan Abadi,Manager,Ya,Ya,Tidak,Ya,Facebook,Jarang,Belum Mengadopsi,Tidak,Ya,Ya,Small,<5 Juta,3-5 Orang,Rumah,Informal,Tidak Bersedia
